sale_id;data_venda;ano;mes;loja;bairro_entrega;canal;tipo_cliente;categoria;produto;unidade;quantidade;custo_unitario;preco_venda_unitario;promocao;perda_quebra_custo;receita_total;custo_total;lucro_total;margem_lucro;fornecedor;forma_pagamento
HF202504177;2025-01-10;2025;1;Hortfruit Vila Mariana;Pinheiros;Feira (parceiro);Cozinha industrial;Legume;Alho;kg;16,71;15.0;21.5;0;0,0;359,27;250,65;108,62;0,3023;Cooperativa;Dinheiro
HF202504178;2025-03-07;2025;3;Hortfruit Vila Mariana;Santana;Feira (parceiro);Cozinha industrial;Legume;Abóbora cabotiá;kg;18,92;4.5;7.0;0;0,0;132,44;85,14;47,3;0,3571;CEAGESP (atacado);Débito
HF202504179;2025-03-09;2025;3;Hortfruit Pinheiros;Butantã;WhatsApp;Cozinha industrial;Verdura;Cebolinha;maço;12,0;1.0;2.5;0;0,0;30,0;12,0;18,0;0,6;Produtor local;Crédito
HF202504180;2025-02-24;2025;2;Hortfruit Santo Amaro;Santo Amaro;Feira (parceiro);Cozinha industrial;Legume;Chuchu;kg;1,53;3.5;4.0;0;0,0;6,12;5,36;0,76;0,1242;Cooperativa;Dinheiro
HF202504163;2025-11-19;2025;11;Hortfruit Pinheiros;Butantã;Loja física;PF;Verdura;Repolho;kg;10,69;1.99;3.5;0;0,0;37,41;21,27;16,14;0,4314;Distribuidor regional;Débito
HF202504182;2025-11-27;2025;11;Hortfruit Vila Mariana;Tatuapé;Delivery app;Restaurante;Fruta;Coco verde;un;21,0;3.0;5.5;0;0,0;115,5;63,0;52,5;0,4545;Produtor local;Pix
HF202504183;2025-11-16;2025;11;Hortfruit Moema;Butantã;Retirada;Restaurante;Verdura;Salsinha;maço;15,0;1.5;2.5;0;0,0;37,5;22,5;15,0;0,4;Cooperativa;Dinheiro
HF202504184;2025-10-07;2025;10;Hortfruit Tatuapé;Santo Amaro;WhatsApp;PF;Fruta;Manga palmer;kg;11,6;7.0;8.99;0;0,0;104,28;81,2;23,08;0,2213;Importadora;Dinheiro
HF202504185;2025-01-15;2025;1;Hortfruit Santo Amaro;Pinheiros;Feira (parceiro);Padaria;Fruta;Goiaba;kg;11,97;5.0;7.99;1;0,0;95,64;59,85;35,79;0,3742;Cooperativa;Vale-alimentação
HF202504186;2025-05-15;2025;5;Hortfruit Santo Amaro;Lapa;Delivery app;PF;Fruta;Laranja pera;kg;17,05;4.5;7.5;0;0,0;127,88;76,73;51,15;0,4;Importadora;Débito
HF202504187;2025-04-24;2025;4;Hortfruit Vila Mariana;Lapa;Retirada;Cozinha industrial;Legume;Batata inglesa;kg;13,67;4.5;6.5;0;0,0;88,86;61,52;27,34;0,3077;Distribuidor regional;Dinheiro
HF202504188;2025-11-29;2025;11;Hortfruit Santo Amaro;Pinheiros;WhatsApp;Lanchonete;Verdura;Manjericão;maço;17,0;2.0;4.0;1;0,0;68,0;34,0;34,0;0,5;Cooperativa;Crédito
HF202504189;2025-05-04;2025;5;Hortfruit Pinheiros;Ipiranga;WhatsApp;Cozinha industrial;Fruta;Maracujá;kg;14,21;10.0;12.5;0;0,0;177,62;142,1;35,52;0,2;Cooperativa;Dinheiro
HF202504190;2025-12-04;2025;12;Hortfruit Vila Mariana;Tatuapé;Delivery app;Lanchonete;Legume;Beterraba;kg;16,59;3.5;5.5;0;0,0;91,25;58,06;33,19;0,3637;Produtor local;Pix
HF202504191;2025-05-16;2025;5;Hortfruit Moema;Ipiranga;Delivery app;Lanchonete;Legume;Cebola;kg;5,59;3.5;5.99;0;0,0;33,48;19,56;13,92;0,4158;Distribuidor regional;Pix
HF202504192;2025-12-10;2025;12;Hortfruit Pinheiros;Ipiranga;WhatsApp;PF;Verdura;Manjericão;maço;27,0;2.0;4.5;0;0,0;121,5;54,0;67,5;0,5556;CEAGESP (atacado);Dinheiro
HF202504193;2025-05-14;2025;5;Hortfruit Santana;Butantã;Delivery app;Lanchonete;Fruta;Melancia;kg;1,68;2.5;4.0;0;0,0;6,72;4,2;2,52;0,375;Importadora;Pix
HF202504194;2025-07-13;2025;7;Hortfruit Santo Amaro;Pinheiros;Loja física;Padaria;Legume;Beterraba;kg;11,35;5.5;6.99;0;0,0;79,34;62,42;16,92;0,2133;Produtor local;Dinheiro
HF202504195;2025-02-27;2025;2;Hortfruit Pinheiros;Bela Vista;Retirada;Lanchonete;Legume;Batata inglesa;kg;7,96;5.5;9.5;0;0,0;75,62;43,78;31,84;0,4211;Produtor local;Débito
HF202504196;2025-12-31;2025;12;Hortfruit Moema;Tatuapé;Retirada;Mercado;Verdura;Cheiro-verde;maço;11,0;1,99;2,99;0;5,47;32,89;21,89;5,53;0,1681;Distribuidor regional;Pix
HF202504197;2025-12-04;2025;12;Hortfruit Vila Mariana;Lapa;Feira (parceiro);Restaurante;Fruta;Ameixa;kg;8,72;14.99;18.99;0;0,0;165,59;130,71;34,88;0,2106;Distribuidor regional;Dinheiro
HF202504198;2025-07-20;2025;7;Hortfruit Pinheiros;Vila Mariana;Retirada;Padaria;Verdura;Rúcula;maço;28,0;3.5;5.5;0;0,0;154,0;98,0;56,0;0,3636;Produtor local;Débito
HF202504199;2025-10-05;2025;10;Hortfruit Tatuapé;Santana;Feira (parceiro);Mercado;fruta;Maçã fuji;kg;12,58;8.99;11.5;1;0,0;144,67;113,09;31,58;0,2183;Cooperativa;Débito
HF202504200;2025-03-26;2025;3;Hortfruit Moema;Bela Vista;Delivery app;Lanchonete;Legume;Abobrinha;kg;12,5;3.5;6.0;0;0,0;75,0;43,75;31,25;0,4167;Cooperativa;Crédito
HF202504201;2025-10-20;2025;10;Hortfruit Pinheiros;Ipiranga;Feira (parceiro);Lanchonete;Legume;Cenoura;kg;11,84;4.99;6.0;0;0,0;71,04;59,08;11,96;0,1684;Distribuidor regional;Vale-alimentação
HF202504202;2025-10-28;2025;10;Hortfruit Moema;Bela Vista;WhatsApp;Mercado;Fruta;Maçã fuji;kg;9,55;7.0;12.0;0;16,71;114,6;66,85;31,04;0,2709;Distribuidor regional;Vale-alimentação
HF202504203;2025-12-28;2025;12;Hortfruit Pinheiros;Bela Vista;Feira (parceiro);Mercado;Fruta;  Tangerina ponkan  ;kg;11,55;5.99;6.99;0;0,0;80,73;69,18;11,55;0,1431;Importadora;Dinheiro
HF202504204;2025-08-11;2025;8;Hortfruit Santana;Vila Mariana;Delivery app;Cozinha industrial;Legume;Pimentão vermelho;kg;10,45;5.5;10.0;1;0,0;104,5;57,47;47,03;0,45;Cooperativa;Débito
HF202504205;2025-10-07;2025;10;Hortfruit Santo Amaro;Lapa;Loja física;Mercado;Legume;Brócolis;un;11,0;5.0;6.5;0;0,0;71,5;55,0;16,5;0,2308;Produtor local;Crédito
HF202504206;2025-02-16;2025;2;Hortfruit Tatuapé;Tatuapé;Loja física;Lanchonete;Fruta;Abacaxi;un;34,0;4.5;8.0;0;0,0;272,0;153,0;119,0;0,4375;Produtor local;Débito
HF202504207;2025-01-14;2025;1;Hortfruit Vila Mariana;Pinheiros;WhatsApp;Cozinha industrial;Fruta;Maracujá;kg;3,59;5.99;9.0;1;0,0;32,31;21,5;10,81;0,3346;;Dinheiro
HF202504208;2025-01-31;2025;1;Hortfruit Santana;Pinheiros;WhatsApp;Cozinha industrial;Fruta;Laranja pera;kg;6,5;2.5;4.99;0;0,0;32,44;16,25;16,19;0,4991;Produtor local;Pix
HF202504209;2025-10-15;2025;10;Hortfruit Vila Mariana;Santo Amaro;Retirada;Mercado;Legume;Vagem;kg;9,23;8.0;13.5;0;0,0;124,61;73,84;50,77;0,4074;Cooperativa;Pix
HF202504210;2025-12-26;2025;12;Hortfruit Moema;Santo Amaro;WhatsApp;Mercado;Legume;Pimentão verde;kg;10,45;4.5;7.99;0;11,76;83,5;47,02;24,72;0,296;Produtor local;Vale-alimentação
HF202504211;2025-11-12;2025;11;Hortfruit Pinheiros;Ipiranga;Loja física;Cozinha industrial;Verdura;Espinafre;maço;12,0;3.5;5.5;0;0,0;66,0;42,0;24,0;0,3636;Produtor local;Crédito
HF202504212;2025-03-03;2025;3;Hortfruit Pinheiros;Butantã;WhatsApp;Mercado;Legume;Abóbora cabotiá;kg;16,46;5.0;7.5;0;0,0;123,45;82,3;41,15;0,3333;Produtor local;Vale-alimentação
HF202504213;2025-08-12;2025;8;Hortfruit Pinheiros;Santana;WhatsApp;Lanchonete;Legume;Chuchu;kg;15,76;3.5;5.0;0;0,0;78,8;55,16;23,64;0,3;Importadora;Dinheiro
HF202504214;2025-07-12;2025;7;Hortfruit Moema;Santana;Retirada;Cozinha industrial;Legume;Berinjela;kg;5,67;5.5;8.0;0;7,79;45,36;31,18;6,39;0,1409;Distribuidor regional;Dinheiro
HF202504215;2025-05-14;2025;5;Hortfruit Pinheiros;Vila Mariana;Feira (parceiro);PF;Legume;Pepino japonês;kg;1,86;4.5;6.99;0;0,0;13,0;8,37;4,63;0,3562;Produtor local;Débito
HF202504216;2025-06-09;2025;6;Hortfruit Santo Amaro;Vila Mariana;Loja física;Mercado;LEGUME;Chuchu;kg;9,14;2.5;3.99;0;0,0;36,47;22,85;13,62;0,3735;Importadora;Vale-alimentação
HF202504217;2025-11-05;2025;11;Hortfruit Moema;Pinheiros;Loja física;Cozinha industrial;Fruta;Goiaba;kg;4,72;7.5;11.5;1;0,0;54,28;35,4;18,88;0,3478;Distribuidor regional;Vale-alimentação
HF202504218;2025-04-12;2025;4;Hortfruit Vila Mariana;Butantã;Feira (parceiro);Mercado;Fruta;Mamão formosa;kg;-2,43;6.0;7.5;0;0,0;18,23;14,58;3,65;0,2002;Importadora;Dinheiro
HF202504219;2025-05-19;2025;5;Hortfruit Tatuapé;Tatuapé;Retirada;Lanchonete;Fruta;Abacaxi;un;9,0;5.5;6.99;0;0,0;62,91;49,5;13,41;0,2132;CEAGESP (atacado);Vale-alimentação
HF202504220;2025-11-02;2025;11;Hortfruit Tatuapé;Brooklin;Retirada;Padaria;Legume;Tomate cereja;bandeja;14,0;6.0;8.99;0;0,0;125,86;84,0;41,86;0,3326;Produtor local;Dinheiro
HF202504221;2025-11-18;2025;11;Hortfruit Pinheiros;Santana;WhatsApp;Cozinha industrial;Fruta;Limão taiti;kg;4,5;5.0;7.0;0;0,0;31,5;22,5;9,0;0,2857;Cooperativa;Dinheiro
HF202504222;2025-08-21;2025;8;Hortfruit Tatuapé;Lapa;Feira (parceiro);Restaurante;Fruta;Melão amarelo;kg;3,72;5,5;6,99;0;0,0;26,0;20,46;5,54;0,2131;Produtor local;Crédito
HF202504223;2025-11-30;2025;11;Hortfruit Moema;Butantã;Loja física;Padaria;Fruta;Laranja pera;kg;17,58;2.99;4.99;0;0,0;87,72;52,56;35,16;0,4008;Produtor local;Crédito
HF202504224;2025-08-15;2025;8;Hortfruit Pinheiros;Santo Amaro;WhatsApp;Restaurante;Verdura;Manjericão;maço;12,0;4.0;4.99;1;0,0;59,88;48,0;11,88;0,1984;Distribuidor regional;Débito
HF202504225;2025-06-02;2025;6;Hortfruit Santo Amaro;Moema;Loja física;Lanchonete;Fruta;Ameixa;kg;11,37;15.5;18.0;1;0,0;204,66;176,23;28,43;0,1389;Distribuidor regional;Dinheiro
HF202504226;2025-12-20;2025;12;Hortfruit Santana;Pinheiros;Retirada;Padaria;Legume;Abobrinha;kg;0,99;4.5;7.5;0;0,0;7,42;4,46;2,96;0,3989;Produtor local;Vale-alimentação
HF202504227;2025-06-09;2025;6;Hortfruit Pinheiros;Bela Vista;Retirada;Mercado;Verdura;Cheiro-verde;maço;10,0;2.5;4.0;0;0,0;40,0;25,0;15,0;0,375;Cooperativa;Débito
HF202504228;2025-07-03;2025;7;Hortfruit Vila Mariana;Butantã;Feira (parceiro);Padaria;Legume;Alho;kg;12,3;16.99;28.5;0;0,0;350,55;208,98;141,57;0,4039;Importadora;Débito
HF202504229;2025-09-08;2025;9;Hortfruit Tatuapé;Butantã;WhatsApp;Cozinha industrial;Verdura;Couve manteiga;maço;16,0;2.99;4.99;0;0,0;79,84;47,84;32,0;0,4008;Produtor local;Vale-alimentação
HF202504230;2025-06-02;2025;6;Hortfruit Moema;Brooklin;Feira (parceiro);Padaria;Verdura;Cheiro-verde;maço;27,0;1.5;2.5;0;0,0;67,5;40,5;27,0;0,4;Importadora;Pix
HF202504231;2025-06-14;2025;6;Hortfruit Santo Amaro;Santana;Feira (parceiro);Padaria;Legume;Abóbora cabotiá;kg;0,73;3,5;5,5;0;0,0;4,01;2,55;1,46;0,3641;Importadora;Pix
HF202504232;2025-04-16;2025;4;Hortfruit Vila Mariana;Santo Amaro;Retirada;Restaurante;Verdura;Couve manteiga;maço;4,0;2.0;3.5;0;0,0;14,0;8,0;6,0;0,4286;Produtor local;Vale-alimentação
HF202504233;2025-11-12;2025;11;Hortfruit Tatuapé;Brooklin;WhatsApp;Restaurante;Verdura;Cebolinha;maço;7,0;1.5;2.0;1;0,0;14,0;10,5;3,5;0,25;Produtor local;Dinheiro
HF202504234;2025-07-30;2025;7;Hortfruit Santana;Lapa;Retirada;PF;Fruta;Kiwi;kg;16,7;15.0;26.5;0;0,0;442,55;250,5;192,05;0,434;Cooperativa;Pix
HF202504235;2025-10-09;2025;10;Hortfruit Santana;Santo Amaro;Feira (parceiro);Padaria;Fruta;Tangerina ponkan;kg;11,88;5.5;6.5;0;0,0;77,22;65,34;11,88;0,1538;Importadora;Dinheiro
HF202504236;2025-03-15;2025;3;Hortfruit Pinheiros;Vila Mariana;Delivery app;Cozinha industrial;Legume;Tomate italiano;kg;14,46;6.5;10.99;0;0,0;158,92;93,99;64,93;0,4086;Produtor local;Vale-alimentação
HF202504237;2025-09-07;2025;9;Hortfruit Santana;Santo Amaro;Loja física;Cozinha industrial;Fruta;Ameixa;kg;18,31;11.0;14.5;1;0,0;265,5;201,41;64,09;0,2414;Distribuidor regional;Pix
HF202504238;2025-09-29;2025;9;Hortfruit Santana;Santo Amaro;WhatsApp;Cozinha industrial;Fruta;Ameixa;kg;4,31;13.5;16.99;0;0,0;73,23;58,18;15,05;0,2055;Distribuidor regional;Débito
HF202504239;2025-01-07;2025;1;Hortfruit Moema;Moema;Delivery app;Cozinha industrial;Fruta;Kiwi;kg;9,55;20.0;27.99;0;0,0;267,3;191,0;76,3;0,2854;Distribuidor regional;Dinheiro
HF202504240;2025-07-28;2025;7;Hortfruit Pinheiros;Vila Mariana;Feira (parceiro);Lanchonete;Fruta;Manga palmer;kg;4,72;7.5;8.99;0;0,0;42,43;35,4;7,03;0,1657;Produtor local;Crédito
HF202504241;2025-06-24;2025;6;Hortfruit Pinheiros;Santo Amaro;WhatsApp;Mercado;Legume;Couve-flor;un;31,0;7.0;9.5;0;54,25;294,5;217,0;23,25;0,0789;Importadora;Dinheiro
HF202504242;2025-07-03;2025;7;Hortfruit Pinheiros;Bela Vista;Feira (parceiro);Lanchonete;Verdura;Rúcula;maço;22,0;2.5;3.99;0;0,0;87,78;55,0;32,78;0,3734;Produtor local;Débito
HF202504243;2025-12-06;2025;12;Hortfruit Tatuapé;Brooklin;WhatsApp;Mercado;Legume;Tomate cereja;bandeja;1,0;8.5;13.5;0;0,0;13,5;8,5;5,0;0,3704;Cooperativa;Vale-alimentação
HF202504244;2025-02-25;2025;2;Hortfruit Pinheiros;Vila Mariana;Retirada;Mercado;Verdura;Cebolinha;maço;12,0;1.5;2.5;0;0,0;30,0;18,0;12,0;0,4;Cooperativa;Crédito
HF202504245;2025-08-03;2025;8;Hortfruit Santo Amaro;Lapa;Feira (parceiro);Lanchonete;Legume;Alho;kg;18,35;21.0;23.99;1;0,0;440,22;385,35;54,87;0,1246;Produtor local;Dinheiro
HF202504246;2025-06-27;2025;6;Hortfruit Tatuapé;Vila Mariana;Feira (parceiro);PF;Legume;Cebola;kg;11,5;4.99;6.0;0;0,0;69,0;57,39;11,61;0,1683;Distribuidor regional;Pix
HF202504247;2025-02-20;2025;2;Hortfruit Santo Amaro;Bela Vista;Loja física;Lanchonete;Verdura;Alface americana;un;28,0;1.5;2.99;0;0,0;83,72;42,0;41,72;0,4983;Cooperativa;Crédito
HF202504248;2025-07-15;2025;7;Hortfruit Santo Amaro;Butantã;Loja física;Mercado;Legume;Chuchu;kg;8,66;2.99;4.99;0;0,0;43,21;25,89;17,32;0,4008;CEAGESP (atacado);Débito
HF202504249;2025-12-18;2025;12;Hortfruit Tatuapé;Ipiranga;WhatsApp;Restaurante;Fruta;Uva vitória;kg;9,65;12.99;19.99;0;0,0;192,9;125,35;67,55;0,3502;Produtor local;Dinheiro
HF202504250;2025-03-11;2025;3;Hortfruit Moema;Santo Amaro;Feira (parceiro);Lanchonete;Fruta;Banana prata;kg;3,02;4,0;6,5;0;0,0;19,63;12,08;7,55;0,3846;Distribuidor regional;Débito
HF202504251;2025-10-31;2025;10;Hortfruit Moema;Butantã;Delivery app;Restaurante;Verdura;Cheiro-verde;maço;16,0;2.0;3.5;0;0,0;56,0;32,0;24,0;0,4286;Importadora;Vale-alimentação
HF202504252;2025-11-04;2025;11;Hortfruit Vila Mariana;Brooklin;Feira (parceiro);PF;Legume;Tomate cereja;bandeja;19,0;5.0;8.5;0;0,0;161,5;95,0;66,5;0,4118;Importadora;Dinheiro
HF202504253;2025-02-24;2025;2;Hortfruit Vila Mariana;Tatuapé;Retirada;Cozinha industrial;Fruta;Goiaba;kg;0,42;6.5;9.0;0;0,68;3,78;2,73;0,37;0,0979;Distribuidor regional;Pix
HF202504254;2025-12-26;2025;12;Hortfruit Santo Amaro;Brooklin;Retirada;Lanchonete;Fruta;Melão amarelo;kg;14,5;3.99;5.99;0;0,0;86,86;57,86;29,0;0,3339;Distribuidor regional;Vale-alimentação
HF202504255;2025-07-23;2025;7;Hortfruit Moema;Santo Amaro;Loja física;PF;Legume;Batata doce;kg;0,33;5.5;7.5;0;0,0;2,48;1,82;0,66;0,2661;Cooperativa;Débito
HF202504256;2025-12-29;2025;12;Hortfruit Santana;Pinheiros;Retirada;Restaurante;Verdura;Agrião;maço;20,0;2.99;4.5;0;0,0;90,0;59,8;30,2;0,3356;Cooperativa;Crédito
HF202504257;2025-09-30;2025;9;Hortfruit Pinheiros;Moema;Feira (parceiro);Lanchonete;Legume;Tomate cereja;bandeja;7,0;6.5;10.5;0;0,0;73,5;45,5;28,0;0,381;Cooperativa;Débito
HF202504258;2025-09-12;2025;9;Hortfruit Pinheiros;Moema;Retirada;PF;Fruta;Coco verde;un;5,0;4.5;5.99;0;0,0;29,95;22,5;7,45;0,2487;Importadora;Vale-alimentação
HF202504259;2025-05-15;2025;5;Hortfruit Pinheiros;Butantã;WhatsApp;PF;Legume;Cebola;kg;19,77;4.0;6.5;0;19,77;128,5;79,08;29,65;0,2307;CEAGESP (atacado);Crédito
HF202504260;2025-03-31;2025;3;Hortfruit Santo Amaro;Ipiranga;Delivery app;Padaria;Verdura;Espinafre;maço;29,0;3.5;7.0;0;25,38;203,0;101,5;76,12;0,375;Importadora;Débito
HF202504261;2025-10-09;2025;10;Hortfruit Moema;Ipiranga;Feira (parceiro);PF;Legume;Tomate cereja;bandeja;6,0;7.5;12.5;0;0,0;75,0;45,0;30,0;0,4;Produtor local;Dinheiro
HF202504262;2025-01-22;2025;1;Hortfruit Tatuapé;Vila Mariana;Retirada;Lanchonete;Legume;Tomate italiano;kg;13,5;5.5;7.99;0;0,0;107,87;74,25;33,62;0,3117;Distribuidor regional;Dinheiro
HF202504263;2025-10-23;2025;10;Hortfruit Santana;Santo Amaro;WhatsApp;Padaria;Verdura;Alface crespa;un;38,0;2.0;2.5;1;19,0;95,0;76,0;0,0;0,0;Cooperativa;Crédito
HF202504264;2025-04-09;2025;4;Hortfruit Santo Amaro;Santo Amaro;Retirada;PF;Legume;Beterraba;kg;14,38;3.0;4.5;0;0,0;64,71;43,14;21,57;0,3333;Cooperativa;Crédito
HF202504265;2025-01-20;2025;1;Hortfruit Santo Amaro;Ipiranga;Feira (parceiro);PF;Legume;Pimentão verde;kg;14,66;4.5;6.5;1;0,0;95,29;65,97;29,32;0,3077;Importadora;Vale-alimentação
HF202504266;2025-10-08;2025;10;Hortfruit Moema;Tatuapé;Feira (parceiro);Padaria;Fruta;Ameixa;kg;19,31;11.5;14.0;0;0,0;270,34;222,06;48,28;0,1786;Cooperativa;Crédito
HF202504267;2025-12-07;2025;12;Hortfruit Tatuapé;Vila Mariana;Delivery app;Restaurante;Verdura;Alface americana;un;38,0;2.5;3.99;0;0,0;151,62;95,0;56,62;0,3734;CEAGESP (atacado);Vale-alimentação
HF202504268;2025-06-14;2025;6;Hortfruit Moema;Butantã;Loja física;Cozinha industrial;Legume;Couve-flor;un;27,0;7.0;9.99;0;0,0;269,73;189,0;80,73;0,2993;Distribuidor regional;Débito
HF202504269;2025-11-11;2025;11;Hortfruit Pinheiros;Vila Mariana;Loja física;Mercado;Legume;Alho;kg;8,19;22.99;34.99;0;0,0;286,57;188,29;98,28;0,343;Cooperativa;Dinheiro
HF202504270;2025-05-21;2025;5;Hortfruit Vila Mariana;Brooklin;Loja física;Lanchonete;Legume;Pepino japonês;kg;14,06;4.0;5.5;0;0,0;77,33;56,24;21,09;0,2727;Distribuidor regional;Pix
HF202504271;2025-04-27;2025;4;Hortfruit Moema;Brooklin;Loja física;Cozinha industrial;Legume;Abobrinha;kg;13,7;2.99;5.5;0;10,24;75,35;40,96;24,15;0,3205;Distribuidor regional;Dinheiro
HF202501738;2025-10-01;2025;10;Hortfruit Moema;Brooklin;Feira (parceiro);Mercado;Fruta;Goiaba;kg;6,33;5.99;7.5;0;0,0;47,48;37,92;9,56;0,2013;Distribuidor regional;Débito
HF202504273;2025-02-14;2025;2;Hortfruit Vila Mariana;Brooklin;Retirada;PF;Verdura;Cebolinha;maço;24,0;0.99;2.5;0;0,0;60,0;23,76;36,24;0,604;Importadora;Vale-alimentação
HF202504274;2025-11-24;2025;11;Hortfruit Moema;Lapa;Feira (parceiro);Cozinha industrial;Legume;Batata inglesa;kg;6,13;3.5;4.5;0;0,0;27,59;21,45;6,14;0,2225;Produtor local;Pix
HF202504275;2025-02-23;2025;2;Hortfruit Santana;Tatuapé;Loja física;Mercado;Legume;Abobrinha;kg;0,81;5.99;7.5;0;0,0;6,08;4,85;1,23;0,2023;Produtor local;Dinheiro
HF202504276;2025-09-08;2025;9;Hortfruit Pinheiros;Ipiranga;WhatsApp;Cozinha industrial;Fruta;Manga palmer;kg;3,51;6.5;10.5;1;5,7;36,85;22,81;8,34;0,2263;Distribuidor regional;Pix
HF202504277;2025-08-06;2025;8;Hortfruit Pinheiros;Santana;Delivery app;Cozinha industrial;Legume;Chuchu;kg;12,48;2.99;4.0;0;0,0;49,92;37,32;12,6;0,2524;Distribuidor regional;Débito
HF202504278;2025-06-19;2025;6;Hortfruit Santo Amaro;Tatuapé;Feira (parceiro);Cozinha industrial;Legume;Abobrinha;kg;7,74;3.0;5.0;0;0,0;38,7;23,22;15,48;0,4;Cooperativa;Dinheiro
HF202504279;2025-03-27;2025;3;Hortfruit Vila Mariana;Bela Vista;WhatsApp;Cozinha industrial;Legume;Chuchu;kg;5,0;3.5;4.99;0;0,0;24,95;17,5;7,45;0,2986;Distribuidor regional;Crédito
HF202504280;2025-08-01;2025;8;Hortfruit Santana;Brooklin;Feira (parceiro);Restaurante;Legume;Chuchu;kg;5,01;2.5;3.5;0;0,0;17,54;12,52;5,02;0,2862;Cooperativa;Dinheiro
HF202504281;2025-12-17;2025;12;Hortfruit Santo Amaro;Butantã;Feira (parceiro);PF;Fruta;Banana nanica;kg;16,87;4.5;5.5;0;0,0;92,79;75,92;16,87;0,1818;Cooperativa;Débito
HF202504282;2025-02-04;2025;2;Hortfruit Pinheiros;Bela Vista;Loja física;Mercado;verdura;Cheiro-verde;maço;11,0;2.5;3.5;0;0,0;38,5;27,5;11,0;0,2857;Cooperativa;Débito
HF202504283;2025-07-27;2025;7;Hortfruit Santana;Vila Mariana;Feira (parceiro);Restaurante;Verdura;Agrião;maço;8,0;3.5;5.5;0;0,0;44,0;28,0;16,0;0,3636;CEAGESP (atacado);Crédito
HF202504284;2025-08-19;2025;8;Hortfruit Santana;Pinheiros;Loja física;Padaria;Verdura;Couve manteiga;maço;19,0;1.99;3.0;1;0,0;57,0;37,81;19,19;0,3367;Produtor local;Vale-alimentação
HF202504285;2025-01-06;2025;1;Hortfruit Moema;Santo Amaro;Retirada;Lanchonete;Fruta;Ameixa;kg;11,27;11.99;14.99;0;0,0;168,94;135,13;33,81;0,2001;Cooperativa;Crédito
HF202504286;2025-04-21;2025;4;Hortfruit Pinheiros;Butantã;Retirada;Lanchonete;Verdura;Alface crespa;un;30,0;2.0;2.5;0;0,0;75,0;60,0;15,0;0,2;CEAGESP (atacado);Crédito
HF202504287;2025-12-15;2025;12;Hortfruit Pinheiros;Brooklin;Feira (parceiro);Mercado;Fruta;Melancia;kg;14,06;2.99;3.5;0;0,0;49,21;42,04;7,17;0,1457;Distribuidor regional;Dinheiro
HF202504288;2025-07-23;2025;7;Hortfruit Vila Mariana;Brooklin;Feira (parceiro);Mercado;Verdura;Alface americana;un;22,0;1.99;2.99;0;0,0;65,78;43,78;22,0;0,3344;CEAGESP (atacado);Vale-alimentação
HF202504289;2025-11-28;2025;11;Hortfruit Pinheiros;Butantã;Delivery app;PF;Verdura;Salsinha;maço;11,0;1.0;2.5;0;2,75;27,5;11,0;13,75;0,5;CEAGESP (atacado);Pix
HF202504290;2025-10-03;2025;10;Hortfruit Pinheiros;Santana;Retirada;Lanchonete;Fruta;Kiwi;kg;7,83;20.99;27.5;1;0,0;215,32;164,35;50,97;0,2367;CEAGESP (atacado);Pix
HF202504291;2025-10-23;2025;10;Hortfruit Moema;Moema;WhatsApp;Lanchonete;Fruta;Maçã gala;kg;13,24;8.5;10.5;0;0,0;139,02;112,54;26,48;0,1905;CEAGESP (atacado);Pix
HF202504292;2025-09-07;2025;9;Hortfruit Santo Amaro;Lapa;Feira (parceiro);Cozinha industrial;Legume;Pepino japonês;kg;7,04;3.5;5.0;0;0,0;35,2;24,64;10,56;0,3;Produtor local;Vale-alimentação
HF202504293;2025-03-04;2025;3;Hortfruit Moema;Tatuapé;Loja física;Cozinha industrial;Verdura;Alface americana;un;33,0;1.99;2.99;0;0,0;98,67;65,67;33,0;0,3344;Importadora;Débito
HF202504294;2025-03-18;2025;3;Hortfruit Santana;Moema;Feira (parceiro);PF;Fruta;Abacaxi;un;27,0;5.5;8.5;0;0,0;229,5;148,5;81,0;0,3529;Cooperativa;Dinheiro
HF202504295;2025-12-11;2025;12;Hortfruit Pinheiros;Lapa;Retirada;Padaria;Legume;Abóbora cabotiá;kg;15,06;2.5;4.5;0;0,0;67,77;37,65;30,12;0,4444;Produtor local;Vale-alimentação
HF202504296;2025-01-22;2025;1;Hortfruit Tatuapé;Santana;Retirada;Cozinha industrial;Fruta;Melancia;kg;5,42;2.0;2.99;0;0,0;16,21;10,84;5,37;0,3313;CEAGESP (atacado);Dinheiro
HF202504297;2025-12-26;2025;12;Hortfruit Moema;Pinheiros;Loja física;Restaurante;Fruta;Abacaxi;un;7,0;4.99;6.99;0;0,0;48,93;34,93;14,0;0,2861;Produtor local;Dinheiro
HF202504298;2025-05-16;2025;5;Hortfruit Moema;Ipiranga;WhatsApp;Restaurante;Fruta;Ameixa;kg;16,25;16.5;24.99;0;0,0;406,09;268,12;137,97;0,3398;Cooperativa;Débito
HF202504299;2025-10-21;2025;10;Hortfruit Pinheiros;Santana;Loja física;PF;Legume;Chuchu;kg;12,3;3.5;5.5;0;0,0;67,65;43,05;24,6;0,3636;Produtor local;Vale-alimentação
HF202504300;2025-03-28;2025;3;Hortfruit Vila Mariana;Moema;Feira (parceiro);Cozinha industrial;Fruta;Laranja pera;kg;15,14;3.99;4.5;0;0,0;68,13;60,41;7,72;0,1133;Distribuidor regional;Pix
